client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_16649,22,26400,MORTGAGE,2,VENTURE,B,4400,11.49,0,0.17,N,3,Female,Widowed,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,36,0.1666666667,2211.986844,0.2504540471,1,0.4323443236,0
CUST_16650,24,70000,RENT,2,EDUCATION,B,13000,10,0,0.19,N,2,Female,Widowed,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,24,0.1857142857,4406.636011,0.2486662287,5,0.4250285209,1
CUST_16651,26,53826,MORTGAGE,10,HOMEIMPROVEMENT,C,8500,14.79,1,0.16,N,2,Male,Divorced,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.1579162487,3241.654615,0.218140947,2,0.6665264539,0
CUST_16652,23,120000,MORTGAGE,5,VENTURE,B,6000,9.99,0,0.05,N,3,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,12,0.05,6102.692847,0.1008557737,11,0.1249814395,0
CUST_16653,22,49000,MORTGAGE,6,VENTURE,A,2400,5.79,0,0.05,N,3,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,24,0.04897959184,14184.27442,0.3384545799,1,0.4232326108,0
CUST_16654,25,19200,RENT,5,HOMEIMPROVEMENT,B,4000,,1,0.21,N,3,Female,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,36,0.2083333333,1126.327945,0.2669962471,3,0.9045926613,0
CUST_16655,24,96000,RENT,6,VENTURE,B,7000,9.91,0,0.07,N,3,Female,Married,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Part-time,12,0.07291666667,9733.210613,0.1743042772,14,0.2465237038,1
CUST_16656,25,31000,RENT,2,DEBTCONSOLIDATION,A,1800,8.32,0,0.06,N,2,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.05806451613,8196.812666,0.3224778279,12,0.08321434615,1
CUST_16657,24,100000,RENT,6,VENTURE,A,11000,5.42,0,0.11,N,2,Female,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.11,25811.28207,0.3681128207,9,0.8194636309,1
CUST_16658,23,40000,RENT,1,VENTURE,B,15000,11.71,1,0.38,N,3,Male,Married,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.375,6190.046491,0.5297511623,10,0.7656866729,1
CUST_16659,23,70000,MORTGAGE,5,PERSONAL,B,20000,12.21,0,0.29,N,2,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.2857142857,12760.49127,0.4680070181,10,0.6090604799,0
CUST_16660,23,100000,MORTGAGE,7,PERSONAL,B,10000,10.59,0,0.1,N,4,Male,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.1,28539.95788,0.3853995788,11,0.171199565,0
CUST_16661,23,78300,MORTGAGE,0,PERSONAL,E,15000,16.82,0,0.19,Y,3,Female,Divorced,Master,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.1915708812,18651.6228,0.4297780689,7,0.4125954763,2
CUST_16662,26,45000,RENT,3,MEDICAL,A,6000,7.49,0,0.13,N,3,Female,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.1333333333,9736.836457,0.3497074768,4,0.8465674824,0
CUST_16663,24,85000,MORTGAGE,2,EDUCATION,C,7500,13.99,0,0.09,Y,4,Female,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.08823529412,9819.319689,0.2037567022,8,0.8807898824,0
CUST_16664,26,45000,MORTGAGE,9,PERSONAL,D,10000,16.89,0,0.22,N,3,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,24,0.2222222222,2262.777065,0.272506157,9,0.2252471069,0
CUST_16665,22,36000,RENT,1,EDUCATION,C,5000,12.68,1,0.14,N,4,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.1388888889,9274.451003,0.3965125279,15,0.1374240964,0
CUST_16666,25,109000,MORTGAGE,5,PERSONAL,B,15000,10.25,0,0.14,N,2,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.1376146789,16288.47173,0.2870501994,11,0.5643885864,0
CUST_16667,22,36000,RENT,6,EDUCATION,B,4000,,0,0.11,N,2,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.1111111111,8445.387706,0.3457052141,5,0.7872106045,1
CUST_16668,26,31836,RENT,1,EDUCATION,C,6400,14.35,0,0.2,N,4,Female,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,24,0.2010302802,8219.713119,0.4592195351,13,0.9024105346,1
CUST_16669,22,54000,RENT,2,MEDICAL,D,7000,14.96,1,0.13,Y,2,Female,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.1296296296,14998.55101,0.4073805742,7,0.8506175706,2
CUST_16670,23,73426,MORTGAGE,0,DEBTCONSOLIDATION,C,7500,,0,0.1,Y,2,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,60,0.1021436548,19188.04246,0.3634685597,12,0.8088481726,0
CUST_16671,24,66300,RENT,4,MEDICAL,D,30000,,1,0.38,N,3,Female,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.4524886878,17972.22951,0.7235630394,4,0.1030607827,0
CUST_16672,25,49963,MORTGAGE,9,MEDICAL,B,2100,11.49,1,0.04,N,3,Female,Married,Master,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,36,0.04203110302,4616.686308,0.1344332067,6,0.3299223528,0
CUST_16673,22,60350,RENT,1,MEDICAL,D,25000,15.95,1,0.35,N,4,Female,Divorced,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.4142502071,17276.14528,0.7005160776,4,0.5880795962,0
CUST_16674,22,60000,MORTGAGE,6,EDUCATION,A,11200,5.79,0,0.19,N,4,Male,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.1866666667,8436.599957,0.3272766659,5,0.2958357678,2
CUST_16675,25,50000,MORTGAGE,0,VENTURE,A,2600,6.03,0,0.05,N,3,Female,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,60,0.052,3942.216591,0.1308443318,13,0.6689517232,2
CUST_16676,24,60000,MORTGAGE,0,DEBTCONSOLIDATION,B,8500,10.59,0,0.14,N,4,Male,Divorced,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.1416666667,14190.31477,0.3781719128,15,0.06122301825,0
CUST_16677,24,95000,MORTGAGE,7,DEBTCONSOLIDATION,B,15000,12.69,0,0.16,N,3,Female,Married,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,36,0.1578947368,19470.47894,0.3628471467,10,0.5627205816,1
CUST_16678,22,60000,MORTGAGE,6,MEDICAL,A,6125,6.17,0,0.1,N,2,Female,Single,Master,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.1020833333,16536.29752,0.3776882921,13,0.1334757658,0
CUST_16679,24,75000,RENT,4,VENTURE,A,10000,6.62,0,0.13,N,2,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.1333333333,15119.02965,0.3349203954,2,0.1568673567,0
CUST_16680,22,75000,MORTGAGE,4,VENTURE,A,9000,6.99,0,0.12,N,3,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.12,13326.24723,0.2976832964,3,0.05929083616,0
CUST_16681,22,37000,RENT,,DEBTCONSOLIDATION,B,10000,,0,0.27,N,2,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.2702702703,7187.129067,0.4645170018,8,0.3159721357,0
CUST_16682,24,54000,RENT,6,DEBTCONSOLIDATION,A,5500,8.07,0,0.1,N,3,Male,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.1018518519,10502.93261,0.2963506039,6,0.3594039417,1
CUST_16683,25,102000,MORTGAGE,4,MEDICAL,B,25000,10.99,1,0.21,N,2,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,24,0.2450980392,14044.45178,0.382788743,11,0.8897391296,1
CUST_16684,22,61000,MORTGAGE,6,MEDICAL,C,12000,13.49,0,0.2,N,4,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,12,0.1967213115,4675.440493,0.2733678769,9,0.450420696,0
CUST_16685,23,44000,MORTGAGE,0,VENTURE,A,5500,6.17,0,0.13,N,4,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,36,0.125,2687.675266,0.1860835288,11,0.6115815539,1
CUST_16686,25,105000,MORTGAGE,6,VENTURE,D,6500,13.87,0,0.06,Y,3,Male,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Part-time,12,0.0619047619,28509.67245,0.3334254519,8,0.3244025504,0
CUST_16687,22,72000,OWN,1,VENTURE,B,15000,10.25,0,0.21,N,4,Male,Widowed,High School,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.2083333333,19150.35186,0.4743104425,13,0.5730888704,1
CUST_16688,24,30000,RENT,8,MEDICAL,B,8000,9.25,0,0.27,N,2,Male,Single,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,24,0.2666666667,8111.530939,0.5370510313,15,0.321988364,0
CUST_16689,24,29000,RENT,4,MEDICAL,D,14400,15.7,1,0.5,N,4,Female,Widowed,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.4965517241,3765.962368,0.6264124955,2,0.3604093218,1
CUST_16690,23,21360,RENT,0,MEDICAL,A,7500,7.14,1,0.35,N,4,Male,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,36,0.3511235955,4734.930166,0.5727963561,9,0.1848082252,0
CUST_16691,26,36000,RENT,,MEDICAL,A,5400,8.9,0,0.15,N,4,Male,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Self-employed,36,0.15,9079.934058,0.4022203905,9,0.8005318797,0
CUST_16692,25,75600,MORTGAGE,2,DEBTCONSOLIDATION,A,14500,9.63,0,0.19,N,3,Male,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.1917989418,21206.8351,0.4723126336,9,0.5905546928,0
CUST_16693,26,108000,RENT,2,PERSONAL,D,25000,15.05,1,0.23,N,2,Male,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Unemployed,24,0.2314814815,26943.85933,0.4809616604,6,0.05041000399,0
CUST_16694,25,49600,RENT,9,MEDICAL,A,12000,7.14,0,0.24,N,3,Male,Married,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.2419354839,3712.593707,0.3167861634,7,0.4254584453,0
CUST_16695,26,52000,MORTGAGE,6,PERSONAL,B,3300,10.99,0,0.06,N,2,Female,Widowed,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,12,0.06346153846,12400.95152,0.3019413754,11,0.394513536,1
CUST_16696,23,43949,RENT,7,MEDICAL,B,3000,11.49,0,0.07,N,2,Female,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Part-time,12,0.06826093882,12443.24045,0.3513900305,1,0.7373179727,1
CUST_16697,26,40000,RENT,2,MEDICAL,A,12000,7.51,0,0.3,N,2,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,60,0.3,3486.247188,0.3871561797,1,0.9461321637,1
CUST_16698,24,60000,RENT,4,EDUCATION,A,12000,8.9,0,0.2,N,3,Male,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.2,4886.370879,0.2814395147,15,0.2377562375,0
CUST_16699,26,50000,MORTGAGE,0,EDUCATION,A,10000,7.74,0,0.2,N,2,Female,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.2,5173.618206,0.3034723641,14,0.2798245937,1
CUST_16700,23,38004,RENT,2,EDUCATION,A,4500,7.88,0,0.12,N,3,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.1184085886,7840.2216,0.3247084938,13,0.8613983745,1
CUST_16701,23,70000,RENT,1,MEDICAL,B,17000,8.88,0,0.24,N,4,Female,Married,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,12,0.2428571429,11536.46183,0.4076637405,3,0.1135244428,0
CUST_16702,22,48000,MORTGAGE,6,MEDICAL,A,5000,7.88,0,0.1,N,2,Male,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.1041666667,5803.398253,0.2250707969,15,0.5079888164,0
CUST_16703,23,24000,RENT,1,VENTURE,B,5500,10.99,0,0.23,N,4,Female,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.2291666667,6664.532072,0.506855503,11,0.1180330992,1
CUST_16704,23,60000,MORTGAGE,8,DEBTCONSOLIDATION,B,10000,,0,0.17,N,3,Female,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.1666666667,3372.683897,0.2228780649,11,0.06185579523,0
CUST_16705,22,34500,RENT,2,DEBTCONSOLIDATION,D,5000,16.89,1,0.14,Y,2,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.1449275362,9949.761968,0.4333264339,5,0.9208781023,1
CUST_16706,24,120000,MORTGAGE,0,PERSONAL,A,16000,9.63,0,0.13,N,2,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Self-employed,24,0.1333333333,32254.25882,0.4021188235,13,0.476499558,0
CUST_16707,24,80400,MORTGAGE,5,PERSONAL,A,12000,5.79,0,0.15,N,2,Male,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.1492537313,8498.972659,0.2549623465,4,0.6886714394,0
CUST_16708,25,27600,RENT,,HOMEIMPROVEMENT,B,3500,10.99,1,0.13,N,4,Female,Single,PhD,USA,California,San Francisco,37.7749,-122.4194,Unemployed,36,0.1268115942,4903.569791,0.3044771663,13,0.9263780734,2
CUST_16709,23,50000,MORTGAGE,7,DEBTCONSOLIDATION,F,13750,18.43,1,0.28,N,3,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.275,5558.372589,0.3861674518,11,0.7846522808,0
CUST_16710,22,35000,RENT,1,EDUCATION,C,2400,,0,0.07,Y,4,Female,Married,High School,UK,England,London,51.5074,-0.1278,Part-time,36,0.06857142857,9427.31553,0.3379233009,4,0.4910397377,0
CUST_16711,23,126000,RENT,0,MEDICAL,C,8000,13.23,0,0.06,N,2,Male,Single,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,12,0.06349206349,9083.192339,0.1355808916,13,0.8049167438,0
CUST_16712,21,20004,RENT,2,DEBTCONSOLIDATION,B,3000,10.37,0,0.15,N,4,Female,Married,Bachelor,UK,England,Manchester,53.4808,-2.2426,Part-time,36,0.149970006,4363.60431,0.3681065942,4,0.6056765808,0
CUST_16713,22,160000,RENT,6,PERSONAL,A,20000,7.49,0,0.13,N,3,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Part-time,12,0.125,8390.606499,0.1774412906,5,0.617437462,1
CUST_16714,22,46000,RENT,3,PERSONAL,B,12000,11.71,0,0.26,N,4,Female,Married,Master,UK,Wales,Swansea,51.6214,-3.9436,Unemployed,12,0.2608695652,4314.513815,0.3546633438,1,0.3490087818,2
CUST_16715,26,40000,OWN,0,EDUCATION,B,15000,9.64,0,0.38,N,4,Male,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.375,7616.522634,0.5654130659,15,0.5483751167,1
CUST_16716,25,40000,RENT,9,EDUCATION,D,5600,14.61,0,0.14,N,2,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,60,0.14,9780.264047,0.3845066012,6,0.6621549306,1
CUST_16717,23,75800,RENT,0,EDUCATION,A,7000,6.54,0,0.09,N,4,Female,Single,Master,UK,England,Manchester,53.4808,-2.2426,Full-time,24,0.09234828496,4706.719992,0.1544422163,10,0.8346975848,0
CUST_16718,22,43000,RENT,5,VENTURE,B,2400,10.99,0,0.06,N,3,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,60,0.05581395349,8306.227034,0.2489820241,6,0.1474688635,1
CUST_16719,25,55000,RENT,0,DEBTCONSOLIDATION,B,6000,10.65,0,0.11,N,2,Male,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.1090909091,14319.12526,0.3694386412,3,0.5840739329,0
CUST_16720,26,60000,RENT,0,VENTURE,A,5000,7.14,0,0.08,N,2,Female,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.08333333333,9296.537894,0.2382756316,3,0.5000619653,1
CUST_16721,25,30000,RENT,9,VENTURE,D,9000,17.58,0,0.3,N,2,Female,Single,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.3,5327.245567,0.4775748522,14,0.2629879939,0
CUST_16722,22,52000,RENT,1,MEDICAL,A,5000,6.99,0,0.1,N,2,Female,Widowed,High School,UK,Wales,Swansea,51.6214,-3.9436,Part-time,60,0.09615384615,14910.23929,0.382889217,5,0.4180130748,0
CUST_16723,22,100000,MORTGAGE,6,EDUCATION,B,3000,11.49,0,0.03,N,4,Male,Divorced,Master,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,24,0.03,13917.38931,0.1691738931,10,0.5302302971,1
CUST_16724,25,90000,MORTGAGE,9,VENTURE,A,20000,6.54,0,0.22,N,3,Male,Divorced,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.2222222222,22605.62438,0.4733958265,7,0.6937891694,0
CUST_16725,24,46500,RENT,2,VENTURE,C,8000,15.23,1,0.17,N,2,Female,Married,Master,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.1720430108,13860.67664,0.4701220782,4,0.8817248486,1
CUST_16726,25,145000,MORTGAGE,3,DEBTCONSOLIDATION,B,25000,11.36,0,0.17,N,3,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.1724137931,20959.25054,0.3169603485,4,0.7742154178,0
CUST_16727,25,60000,RENT,3,PERSONAL,A,17000,6.91,0,0.28,N,2,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Part-time,24,0.2833333333,5479.433813,0.3746572302,8,0.5109800496,0
CUST_16728,21,200000,MORTGAGE,5,EDUCATION,C,16000,14.65,0,0.08,N,2,Male,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.08,36728.59787,0.2636429893,11,0.08302033262,1
CUST_16729,25,79000,MORTGAGE,0,PERSONAL,A,9000,6.76,0,0.11,N,4,Female,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Part-time,12,0.1139240506,21666.3587,0.3881817557,11,0.1268353437,0
CUST_16730,24,120000,MORTGAGE,1,EDUCATION,D,25000,13.99,0,0.21,N,4,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,12,0.2083333333,32136.54015,0.4761378346,12,0.252453372,0
CUST_16731,24,47000,RENT,8,VENTURE,A,7000,6.62,0,0.15,N,4,Male,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,12,0.1489361702,5170.781925,0.2589528069,12,0.2158176,1
CUST_16732,26,50000,RENT,0,HOMEIMPROVEMENT,B,13000,,0,0.26,N,4,Female,Divorced,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.26,10536.87928,0.4707375856,3,0.9419508802,0
CUST_16733,22,37200,RENT,6,MEDICAL,B,10000,,1,0.27,N,3,Female,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.2688172043,8213.97709,0.48962304,12,0.4891777308,1
CUST_16734,23,47000,MORTGAGE,7,EDUCATION,C,13850,12.68,0,0.29,Y,2,Female,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,12,0.2946808511,11545.86956,0.5403376502,9,0.4689715888,0
CUST_16735,24,72000,RENT,8,MEDICAL,A,14000,7.9,0,0.19,N,2,Female,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.1944444444,8128.999937,0.3073472213,10,0.7308671997,0
CUST_16736,23,45000,MORTGAGE,4,VENTURE,C,8650,14.27,0,0.19,N,3,Male,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.1922222222,5730.102526,0.3195578339,11,0.6490292423,1
CUST_16737,25,61200,MORTGAGE,1,PERSONAL,A,5650,7.66,0,0.09,N,2,Female,Married,Master,UK,England,London,51.5074,-0.1278,Full-time,36,0.09232026144,7934.17819,0.2219636959,4,0.3353498958,2
CUST_16738,25,34000,MORTGAGE,1,DEBTCONSOLIDATION,B,10000,11.26,0,0.29,N,3,Male,Widowed,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,24,0.2941176471,9105.0615,0.5619135735,7,0.5297091437,0
CUST_16739,23,22800,RENT,5,DEBTCONSOLIDATION,A,1775,6.99,0,0.08,N,2,Female,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.07785087719,5610.249692,0.3239144602,13,0.7993078921,0
CUST_16740,23,28000,RENT,0,MEDICAL,A,6000,9.63,0,0.21,N,4,Female,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.2142857143,3409.043192,0.3360372568,6,0.7331131782,2
CUST_16741,24,45000,RENT,0,EDUCATION,D,4000,15.99,1,0.09,Y,3,Female,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.08888888889,8356.170472,0.274581566,1,0.6928697802,1
CUST_16742,24,44000,MORTGAGE,2,DEBTCONSOLIDATION,D,25000,15.58,1,0.57,Y,3,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.5681818182,12248.05548,0.8465467155,3,0.8140541924,0
CUST_16743,21,40800,RENT,3,MEDICAL,D,12000,15.21,1,0.29,N,2,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Unemployed,36,0.2941176471,3194.682757,0.372418695,14,0.7200749336,0
CUST_16744,26,75000,MORTGAGE,4,EDUCATION,A,12000,6.92,0,0.16,N,4,Male,Divorced,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.16,7927.989164,0.2657065222,8,0.09959569811,0
CUST_16745,23,33195,RENT,5,MEDICAL,B,1800,11.99,0,0.05,N,3,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.05422503389,7296.802461,0.2740413454,9,0.6241771086,0
CUST_16746,26,90000,RENT,0,PERSONAL,B,5525,11.36,0,0.06,N,4,Male,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.06138888889,8821.064882,0.1594007209,11,0.6461862257,0
CUST_16747,25,24996,RENT,3,DEBTCONSOLIDATION,C,7500,12.98,0,0.3,N,2,Female,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Part-time,60,0.3000480077,1944.511295,0.3778409063,14,0.1381659917,0
CUST_16748,23,21000,OWN,,VENTURE,C,3825,14.65,0,0.18,N,4,Male,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.1821428571,1685.48309,0.2624039567,3,0.6199268654,0
CUST_16749,23,74800,RENT,1,MEDICAL,E,20000,17.04,1,0.23,Y,3,Female,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Unemployed,12,0.2673796791,17637.36343,0.5031733079,14,0.2230131449,0
CUST_16750,23,168600,RENT,3,MEDICAL,B,20000,11.58,0,0.12,N,4,Male,Married,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,60,0.118623962,39315.95739,0.3518146939,5,0.06309713805,0
CUST_16751,24,43000,MORTGAGE,8,DEBTCONSOLIDATION,D,10000,16.89,1,0.23,N,4,Male,Single,High School,UK,England,London,51.5074,-0.1278,Self-employed,36,0.2325581395,9383.240528,0.4507730355,7,0.05335648112,0
CUST_16752,25,28128,RENT,2,VENTURE,D,7500,15.33,1,0.27,N,3,Female,Married,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.2666382253,4806.335942,0.4375119433,6,0.8027961162,0
CUST_16753,24,64151,RENT,0,EDUCATION,B,5000,11.86,0,0.08,N,4,Male,Divorced,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,12,0.0779411077,18920.68707,0.3728809695,14,0.0865802515,0
CUST_16754,24,44000,RENT,0,PERSONAL,A,2000,8,1,0.05,N,3,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.04545454545,8878.979883,0.2472495428,6,0.237745843,1
CUST_16755,22,105500,RENT,6,EDUCATION,B,6000,11.99,0,0.06,N,4,Female,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Unemployed,60,0.05687203791,8881.803626,0.14105975,9,0.8027107882,1
CUST_16756,23,90096,MORTGAGE,0,EDUCATION,C,10150,11.97,0,0.11,N,3,Male,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,36,0.1126576097,8557.016115,0.2076342581,10,0.06949969695,0
CUST_16757,25,306000,RENT,2,PERSONAL,C,24250,13.85,0,0.08,N,4,Male,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.07924836601,39025.11797,0.2067814313,4,0.3649040478,0
CUST_16758,23,49000,MORTGAGE,7,DEBTCONSOLIDATION,D,5000,15.21,1,0.1,Y,3,Male,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Self-employed,12,0.1020408163,7307.469637,0.2511728497,13,0.2938382493,2
CUST_16759,23,91000,MORTGAGE,3,EDUCATION,B,12000,,0,0.13,N,4,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.1318681319,11613.83374,0.2594926784,4,0.1993773322,1
CUST_16760,26,53000,RENT,4,VENTURE,B,6800,9.91,0,0.13,N,3,Male,Married,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.1283018868,10583.85566,0.3279972766,13,0.6954232955,0
CUST_16761,25,49200,MORTGAGE,2,EDUCATION,B,6000,10,0,0.12,N,4,Female,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Self-employed,24,0.1219512195,8481.632355,0.294342121,9,0.4544255211,0
CUST_16762,23,38000,MORTGAGE,5,MEDICAL,A,5400,7.9,0,0.14,N,4,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Part-time,36,0.1421052632,8829.846666,0.3744696491,12,0.6903623177,1
CUST_16763,22,54000,RENT,5,HOMEIMPROVEMENT,D,3200,16.49,1,0.06,N,2,Female,Divorced,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,12,0.05925925926,3247.602985,0.1194000553,9,0.5029983912,1
CUST_16764,23,75000,RENT,1,MEDICAL,A,6000,6.03,0,0.08,N,3,Female,Widowed,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.08,21424.51513,0.3656602017,5,0.2661381701,1
CUST_16765,26,120000,RENT,10,DEBTCONSOLIDATION,B,6000,9.88,0,0.05,N,4,Female,Single,Master,UK,England,London,51.5074,-0.1278,Full-time,36,0.05,27544.59789,0.2795383158,7,0.4521382094,2
